model,weighting,location,split_first_period,n_cells,mean_crps
ensemble,unweighted,LA-XI,200807,3,0.1821736666666666
ensemble,unweighted,LA-XI,200810,3,0.03851599999999993
ensemble,unweighted,LA-XI,200901,3,0.03136799999999997
ensemble,unweighted,LA-XI,200904,3,23.067108333333334
ensemble,unweighted,LA-XI,200907,3,3.817164333333334
ensemble,unweighted,LA-XI,200910,3,0.044124333333333265
persistence,unweighted,LA-AT,200801,3,1.6812813333333334
persistence,unweighted,LA-AT,200804,3,4.106614666666666
persistence,unweighted,LA-AT,200807,3,5.69472
persistence,unweighted,LA-AT,200810,3,13.460706666666667
persistence,unweighted,LA-AT,200901,3,25.881124333333332
persistence,unweighted,LA-AT,200904,3,48.654741
persistence,unweighted,LA-AT,200907,3,15.676706666666666
persistence,unweighted,LA-AT,200910,3,7.618963666666666
persistence,unweighted,LA-BK,200801,3,0.2655123333333333
persistence,unweighted,LA-BK,200804,3,21.052179000000002
persistence,unweighted,LA-BK,200807,3,37.462358
persistence,unweighted,LA-BK,200810,3,20.795691333333334
persistence,unweighted,LA-BK,200901,3,3.711522
persistence,unweighted,LA-BK,200904,3,95.90810033333332
persistence,unweighted,LA-BK,200907,3,90.534358
persistence,unweighted,LA-BK,200910,3,37.79569133333333
persistence,unweighted,LA-BL,200801,3,4.981733999999999
persistence,unweighted,LA-BL,200804,3,6.761734000000001
persistence,unweighted,LA-BL,200807,3,8.919644666666665
persistence,unweighted,LA-BL,200810,3,15.57459666666667
persistence,unweighted,LA-BL,200901,3,3.7330673333333344
persistence,unweighted,LA-BL,200904,3,3.8025516666666657
persistence,unweighted,LA-BL,200907,3,9.685767
persistence,unweighted,LA-BL,200910,3,3.516551666666667
persistence,unweighted,LA-CH,200801,3,16.941426
persistence,unweighted,LA-CH,200804,3,59.842193666666674
persistence,unweighted,LA-CH,200807,3,96.71532833333333
persistence,unweighted,LA-CH,200810,3,54.646523
persistence,unweighted,LA-CH,200901,3,21.32002166666667
persistence,unweighted,LA-CH,200904,3,26.788143333333338
persistence,unweighted,LA-CH,200907,3,13.942428333333334
persistence,unweighted,LA-CH,200910,3,42.76358466666667
persistence,unweighted,LA-HO,200801,3,0.8266336666666666
persistence,unweighted,LA-HO,200804,3,0.014824666666666634
persistence,unweighted,LA-HO,200807,3,0.2794913333333333
persistence,unweighted,LA-HO,200810,3,0.5619669999999999
persistence,unweighted,LA-HO,200901,3,0.8266336666666666
persistence,unweighted,LA-HO,200904,3,0.014824666666666634
persistence,unweighted,LA-HO,200907,3,0.2794913333333333
persistence,unweighted,LA-HO,200910,3,0.024633666666666634
persistence,unweighted,LA-KH,200801,3,2.0124589999999998
persistence,unweighted,LA-KH,200804,3,2.1437923333333324
persistence,unweighted,LA-KH,200807,3,3.0093156666666663
persistence,unweighted,LA-KH,200810,3,2.9498933333333337
persistence,unweighted,LA-KH,200901,3,3.9478933333333326
persistence,unweighted,LA-KH,200904,3,20.528405000000003
persistence,unweighted,LA-KH,200907,3,138.300151
persistence,unweighted,LA-KH,200910,3,176.91431033333333
persistence,unweighted,LA-LM,200801,3,0.007447666666666634
persistence,unweighted,LA-LM,200804,3,0.007447666666666634
persistence,unweighted,LA-LM,200807,3,0.007447666666666634
persistence,unweighted,LA-LM,200810,3,0.007447666666666634
persistence,unweighted,LA-LM,200901,3,0.007447666666666634
persistence,unweighted,LA-LM,200904,3,0.8861143333333333
persistence,unweighted,LA-LM,200907,3,1.4801753333333334
persistence,unweighted,LA-LM,200910,3,0.8934923333333332
persistence,unweighted,LA-LP,200801,3,6.835963333333333
persistence,unweighted,LA-LP,200804,3,67.32135066666667
persistence,unweighted,LA-LP,200807,3,127.65715633333333
persistence,unweighted,LA-LP,200810,3,74.39271933333333
persistence,unweighted,LA-LP,200901,3,142.42273866666667
persistence,unweighted,LA-LP,200904,3,2.6786216666666665
persistence,unweighted,LA-LP,200907,3,102.61353266666667
persistence,unweighted,LA-LP,200910,3,208.87791
persistence,unweighted,LA-OU,200801,3,0.006055999999999933
persistence,unweighted,LA-OU,200804,3,0.006055999999999933
persistence,unweighted,LA-OU,200807,3,0.006055999999999933
persistence,unweighted,LA-OU,200810,3,0.006055999999999933
persistence,unweighted,LA-OU,200901,3,0.006055999999999933
persistence,unweighted,LA-OU,200904,3,0.006055999999999933
persistence,unweighted,LA-OU,200907,3,5.202722666666667
persistence,unweighted,LA-OU,200910,3,4.453445333333334
persistence,unweighted,LA-PH,200901,3,0.0002786666666665667
persistence,unweighted,LA-PH,200904,3,0.0002786666666665667
persistence,unweighted,LA-PH,200907,2,0.00028999999999990004
persistence,unweighted,LA-PH,200910,3,0.0002786666666665667
persistence,unweighted,LA-SL,200801,3,4.119918666666667
persistence,unweighted,LA-SL,200804,3,104.23617100000001
persistence,unweighted,LA-SL,200807,3,145.96184133333335
persistence,unweighted,LA-SL,200810,3,45.7583
persistence,unweighted,LA-SL,200901,3,11.647574
persistence,unweighted,LA-SL,200904,3,37.280306333333336
persistence,unweighted,LA-SL,200907,3,81.36667133333333
persistence,unweighted,LA-SL,200910,3,38.45593066666667
persistence,unweighted,LA-SV,200801,3,8.831128999999999
persistence,unweighted,LA-SV,200804,3,9.589772000000002
persistence,unweighted,LA-SV,200807,3,11.091130666666666
persistence,unweighted,LA-SV,200810,3,9.983713999999999
persistence,unweighted,LA-SV,200901,3,8.741128999999995
persistence,unweighted,LA-SV,200904,3,8.758462333333332
persistence,unweighted,LA-SV,200907,3,20.11843866666667
persistence,unweighted,LA-SV,200910,3,24.36726866666666
persistence,unweighted,LA-VT,200801,3,50.131163333333326
persistence,unweighted,LA-VT,200804,3,25.197612333333325
persistence,unweighted,LA-VT,200807,3,50.37473466666666
persistence,unweighted,LA-VT,200810,3,44.45556533333334
persistence,unweighted,LA-VT,200901,3,44.381104000000015
persistence,unweighted,LA-VT,200904,3,29.003218000000004
persistence,unweighted,LA-VT,200907,3,182.55469533333334
persistence,unweighted,LA-VT,200910,3,52.11916233333333
persistence,unweighted,LA-XA,200801,3,1.8420333333333339
persistence,unweighted,LA-XA,200804,3,2.567304333333333
persistence,unweighted,LA-XA,200807,3,5.438438666666666
persistence,unweighted,LA-XA,200810,3,1.9360333333333337
persistence,unweighted,LA-XA,200901,3,1.8420333333333339
persistence,unweighted,LA-XA,200904,3,4.073304333333333
persistence,unweighted,LA-XA,200907,3,7.9128136666666675
persistence,unweighted,LA-XA,200910,3,6.005427666666666
persistence,unweighted,LA-XE,200801,3,0.6938183333333333
persistence,unweighted,LA-XE,200804,3,1.3974209999999998
persistence,unweighted,LA-XE,200807,3,3.8359649999999994
persistence,unweighted,LA-XE,200810,3,0.504485
persistence,unweighted,LA-XE,200901,3,0.6938183333333333
persistence,unweighted,LA-XE,200904,3,2.2893696666666665
persistence,unweighted,LA-XE,200907,3,12.784037
persistence,unweighted,LA-XE,200910,3,1.249639
persistence,unweighted,LA-XI,200801,3,0.0007116666666666668
persistence,unweighted,LA-XI,200804,3,0.31671166666666667
persistence,unweighted,LA-XI,200807,3,0.950687
persistence,unweighted,LA-XI,200810,3,0.0007116666666666668
persistence,unweighted,LA-XI,200901,3,0.0007116666666666668
persistence,unweighted,LA-XI,200904,3,23.95537833333334
persistence,unweighted,LA-XI,200907,3,29.26742333333333
persistence,unweighted,LA-XI,200910,3,0.0007116666666666668
reference,unweighted,LA-AT,200801,3,1.3622090833333333
reference,unweighted,LA-AT,200804,3,1.8306410000000006
reference,unweighted,LA-AT,200807,3,9.455451833333333
reference,unweighted,LA-AT,200810,3,25.38951675
reference,unweighted,LA-AT,200901,3,34.61159225
reference,unweighted,LA-AT,200904,3,47.02607433333333
reference,unweighted,LA-AT,200907,3,23.73079791666667
reference,unweighted,LA-AT,200910,3,6.1695935
reference,unweighted,LA-BK,200801,3,0.3654139166666666
reference,unweighted,LA-BK,200804,3,21.310999083333332
reference,unweighted,LA-BK,200807,3,10.570295250000006
reference,unweighted,LA-BK,200810,3,22.954171416666668
reference,unweighted,LA-BK,200901,3,0.58223525
reference,unweighted,LA-BK,200904,3,68.56786358333333
reference,unweighted,LA-BK,200907,3,103.22161516666667
reference,unweighted,LA-BK,200910,3,11.872040166666666
reference,unweighted,LA-BL,200801,3,5.55152525
reference,unweighted,LA-BL,200804,3,4.065987750000001
reference,unweighted,LA-BL,200807,3,20.50082691666667
reference,unweighted,LA-BL,200810,3,5.082839750000001
reference,unweighted,LA-BL,200901,3,1.1411145833333334
reference,unweighted,LA-BL,200904,3,2.7312379166666667
reference,unweighted,LA-BL,200907,3,11.31925808333333
reference,unweighted,LA-BL,200910,3,2.8087014999999997
reference,unweighted,LA-CH,200801,3,46.20913091666667
reference,unweighted,LA-CH,200804,3,63.66549
reference,unweighted,LA-CH,200807,3,106.99514191666668
reference,unweighted,LA-CH,200810,3,37.66045875
reference,unweighted,LA-CH,200901,3,18.88413975
reference,unweighted,LA-CH,200904,3,77.05925733333333
reference,unweighted,LA-CH,200907,3,66.86782291666667
reference,unweighted,LA-CH,200910,3,18.924232916666668
reference,unweighted,LA-HO,200801,3,52.18786766666667
reference,unweighted,LA-HO,200804,3,0.0114546666666666
reference,unweighted,LA-HO,200807,3,0.5395879999999998
reference,unweighted,LA-HO,200810,3,0.3175274166666667
reference,unweighted,LA-HO,200901,3,0.02401266666666663
reference,unweighted,LA-HO,200904,3,0.047756749999999966
reference,unweighted,LA-HO,200907,3,0.6269894999999998
reference,unweighted,LA-HO,200910,3,0.7145980833333333
reference,unweighted,LA-KH,200801,3,1.760709666666666
reference,unweighted,LA-KH,200804,3,1.3977771666666667
reference,unweighted,LA-KH,200807,3,6.050043916666657
reference,unweighted,LA-KH,200810,3,1.7735595833333333
reference,unweighted,LA-KH,200901,3,1.589841
reference,unweighted,LA-KH,200904,3,21.860405
reference,unweighted,LA-KH,200907,3,189.43592258333334
reference,unweighted,LA-KH,200910,3,35.93700516666667
reference,unweighted,LA-LM,200801,3,0.4295656666666665
reference,unweighted,LA-LM,200804,3,0.0013359166666666665
reference,unweighted,LA-LM,200807,3,0.7131812499999993
reference,unweighted,LA-LM,200810,3,0.008843833333333334
reference,unweighted,LA-LM,200901,3,0.00024874999999990004
reference,unweighted,LA-LM,200904,3,0.8847134166666666
reference,unweighted,LA-LM,200907,3,1.6782594166666662
reference,unweighted,LA-LM,200910,3,3.3893446666666667
reference,unweighted,LA-LP,200801,3,10.440791333333335
reference,unweighted,LA-LP,200804,3,60.62145333333333
reference,unweighted,LA-LP,200807,3,9.512375833333335
reference,unweighted,LA-LP,200810,3,92.67432233333334
reference,unweighted,LA-LP,200901,3,9.658748583333333
reference,unweighted,LA-LP,200904,3,21.552490000000002
reference,unweighted,LA-LP,200907,3,107.11059425
reference,unweighted,LA-LP,200910,3,46.716035
reference,unweighted,LA-OU,200801,3,0.7446989166666667
reference,unweighted,LA-OU,200804,3,0.007738749999999967
reference,unweighted,LA-OU,200807,3,1.4654837500000004
reference,unweighted,LA-OU,200810,3,0.010307416666666666
reference,unweighted,LA-OU,200901,3,0.00027908333333326665
reference,unweighted,LA-OU,200904,3,0.2790055
reference,unweighted,LA-OU,200907,3,4.505173166666668
reference,unweighted,LA-OU,200910,3,8.918564333333334
reference,unweighted,LA-PH,200901,3,0.018537499999999933
reference,unweighted,LA-PH,200904,3,0.025845916666666635
reference,unweighted,LA-PH,200907,2,0.3074994999999999
reference,unweighted,LA-PH,200910,3,0.04683733333333329
reference,unweighted,LA-SL,200801,3,1.8173859166666668
reference,unweighted,LA-SL,200804,3,91.68868574999999
reference,unweighted,LA-SL,200807,3,50.784283500000015
reference,unweighted,LA-SL,200810,3,15.192537833333335
reference,unweighted,LA-SL,200901,3,11.145817166666665
reference,unweighted,LA-SL,200904,3,29.628131916666664
reference,unweighted,LA-SL,200907,3,85.55707149999999
reference,unweighted,LA-SL,200910,3,22.23607183333333
reference,unweighted,LA-SV,200801,3,4.182879166666667
reference,unweighted,LA-SV,200804,3,12.113510416666665
reference,unweighted,LA-SV,200807,3,27.002314166666675
reference,unweighted,LA-SV,200810,3,1.6993037500000001
reference,unweighted,LA-SV,200901,3,0.0745815833333333
reference,unweighted,LA-SV,200904,3,5.6473145833333325
reference,unweighted,LA-SV,200907,3,40.65366916666669
reference,unweighted,LA-SV,200910,3,10.374444916666667
reference,unweighted,LA-VT,200801,3,11.231159499999999
reference,unweighted,LA-VT,200804,3,34.528576333333326
reference,unweighted,LA-VT,200807,3,92.85752774999996
reference,unweighted,LA-VT,200810,3,46.76910483333333
reference,unweighted,LA-VT,200901,3,11.807834083333335
reference,unweighted,LA-VT,200904,3,68.2823515
reference,unweighted,LA-VT,200907,3,234.47796925000003
reference,unweighted,LA-VT,200910,3,261.29977975
reference,unweighted,LA-XA,200801,3,0.8999290833333333
reference,unweighted,LA-XA,200804,3,1.3079976666666668
reference,unweighted,LA-XA,200807,3,6.631503500000001
reference,unweighted,LA-XA,200810,3,0.96483625
reference,unweighted,LA-XA,200901,3,0.13972458333333326
reference,unweighted,LA-XA,200904,3,2.7826341666666665
reference,unweighted,LA-XA,200907,3,12.537046500000002
reference,unweighted,LA-XA,200910,3,2.8998336666666673
reference,unweighted,LA-XE,200801,3,0.1729356666666666
reference,unweighted,LA-XE,200804,3,1.3853712499999997
reference,unweighted,LA-XE,200807,3,0.5354281666666656
reference,unweighted,LA-XE,200810,3,0.30575425
reference,unweighted,LA-XE,200901,3,1.2016613333333332
reference,unweighted,LA-XE,200904,3,2.6030824999999997
reference,unweighted,LA-XE,200907,3,16.622685500000003
reference,unweighted,LA-XE,200910,3,4.666516416666667
reference,unweighted,LA-XI,200801,3,7.987830000000007
reference,unweighted,LA-XI,200804,3,0.3092204166666666
reference,unweighted,LA-XI,200807,3,0.43508041666666686
reference,unweighted,LA-XI,200810,3,0.005266083333333301
reference,unweighted,LA-XI,200901,3,0.0018039999999999664
reference,unweighted,LA-XI,200904,3,23.600411749999996
reference,unweighted,LA-XI,200907,3,2.7046412499999994
reference,unweighted,LA-XI,200910,3,0.45503125
reference_r1,unweighted,LA-AT,200801,3,1.1840226666666667
reference_r1,unweighted,LA-AT,200804,3,1.817737
reference_r1,unweighted,LA-AT,200807,3,8.912260333333334
